MC2879338,,200,195.72,1,,4,5,1800000000,4.677811,-74.05086,Venta,Oficina,https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-1-banos-4-garajes/MC2879338,"ATENCION INVERSIONISTAS VENDO OFICINA ubicada Edificio Business Center 93 con 196 Metros        RENTANDO, CONTRATO A LARGO PLAZO.                                    Cuenta con cuatro parqueaderos y un deposito.",
MC4130306,,120,120,2,,0,3,850000000,4.626019,-74.099205,Venta,Local Comercial,https://www.metrocuadrado.com/inmueble/venta-local-comercial-bogota-industrial-centenario-2-banos/MC4130306,VENTA LOCAL COMERCIAL CON 120 M2 ACREDITADO CON MAS 5 AÑOS  NEGOCIABLES.,
MC4654564,,115,100,3,3,2,5,2600000,4.724727,-74.066185,Arriendo,Apartamento,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-iberia-3-habitaciones-3-banos-2-garajes/MC4654564,"Amplio apartamento, confortable en una zona segura y rodeado de zona verde, en ambiente familiar, muy buena iluminacion  ",
MC4659727,,19,17,1,,0,4,100000000,4.626864,-74.06722,Venta,Oficina,https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-sagrado-corazon-1-banos/MC4659727,"¡Espacio de trabajo ideal cerca del Centro Internacional y prestigiosas universidades, a pocos pasos de la Javeriana y la  Piloto.    ¿Buscas el lugar perfecto para tu consulta o negocio? Esta oficina o consultorio exterior es la solución que necesitas. Tiene luminosidad natural que inspira productividad.  Sala de espera con baño para recibir a tus clientes. ¡No pierdas la oportunidad de tener tu lugar de trabajo en el corazón de la ciudad! Contáctanos hoy mismo para más información!",
MC4631500,,169,169,3,3,2,6,1280000000,4.705078,-74.04433,Venta,Apartamento,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-sabanalarga-3-habitaciones-3-banos-2-garajes/MC4631500,"HERMOSO, EXELENTE UBICACION MUY ILUMINADO CON MUCHA VISTA, REMODELADO, LAS ZONAS COMUNES CUENTAN CON PARQUES, PICINA, SAUNA, TURCO, JAKUSSI, 2 SALONES COMUNALES , UN SALON PARA TRABAJO, EXELENTE GIMNACIO, SALON JUEGOS PARA NIÑOS, SALON JUEGO PARA ADULTOS Y ADOLECENTES, PARQUEADEROS INTERNOS PARA VISITANTES. TAMBIEN CUENTA CON  PARQUE AL LADO CON CANCHAS DE TENNIS, BASKETBOOL, FUTBOOLL, CENDERO PEATONAL, PATINAJE.",
MC2860500,,56.16,56.16,1,1,1,4,415000000,4.643439,-74.05737,Venta,Apartamento,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-salle-1-habitaciones-1-banos-1-garajes/MC2860500,"HERMOSO APARTAESTUDIO,EXTERIOR, BIEN UBICADO, MUY CLARO,  HABITACION INDEPENDIENTE, COCINA CON BARRA, SALACOMEDOR, CHIMENEA, ZONA DE OFICIOS, BALCON, GARAJE Y DEPOSITO. PARQUEADEROS PARA VISITANTES, PORTERIA 24 HORAS,RONDEROS, 2ASENSORES",
MC4671974,,420,420,4,4,4,5,1650000000,4.705304,-74.07199,Venta,Casa,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-niza-4-habitaciones-4-banos-4-garajes/MC4671974,Única casa en el barrio que fue demolida totalmente  construccion nueva con licencia espacios grandes  toda carpintería en cedro  pisos en granadillo  Hall en mármol  cocina importada (Bayco)  estufa de induction  tanque subterráneo aguas lluvias 2000 litros garage cubierto para tres carros y descubierto para dos. Puerta garaje eléctrica   patio trasero y jardín parte delantera. Vidrios de seguridad Calentador a gas para cada piso   cuatro alcobas  estudio  cuarto de servicio   muy iluminada ,
MC4345099,,370,390,5,5,2,3,700000000,4.651724,-74.060715,Venta,Casa,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-chapinero-norte-5-habitaciones-5-banos-2-garajes/MC4345099,"ESTA CASA ES MUY COMERCIAL,  PORQUE ESTA MUY UBICADA EN LA CARRERA DÉCIMA #66-20 (AL LADO DE LA CLÍNICA COLSUBSIDIO EN CHAPINERO), EN ESTE MOMENTO TODA LA CASA ESTA RENTADA A UNA EMPRESA DE INTERNET POR SEIS MILLONES  DE PESOS (CON LIBERTADORES) LA CUAL LLEVA AHÍ CINCO AÑOS (INCLUYENDO PANDEMIA) Y ESTÁN MUY AMAÑADOS, POR ESTA RAZÓN BUSCO UN CLIENTE QUE LA QUIERA COMPRAR COMO UNA INVERSIÓN, LA CASA SE COMPONE POR DOS LOCALES COMERCIALES, SEIS BAÑOS, DOCE HABITACIONES, TIENE TRESCIENTOS NOVENTA m2",
MC4630761,,52,52,1,2,1,3,178000000,4.7309556,-74.08633,Venta,Apartamento,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-los-naranjos-2-habitaciones-1-banos-1-garajes/MC4630761,"VENTA APARTAMENTO  ILUMINADO y CALENTITO, UN POCO NEGOCIABLE EL PRECIO.  TOTALMENTE REMODELADO TODO NUEVO DESDE TUBERÍAS, CONSTA DE   2 ALCOBAS,  UN BAÑO,  COCINA INTEGRAL, SALA COMEDOR AMPLIO, HALL, ZONA DE LAVANDERÍA CON LAVADERO, ESPACIO PARA LAVADORA,   REMODELADO TOTALMENTE CON CAMBIO DE TUBERÍAS, PISOS EN MADERA LAMINADA, CON TECHO DRYWALL CON LUCES LED PARQUEADERO PRIVADO, VIGILANCIA 24 HORAS CERCA DE TRANSPORTE PUBLICO, DE CENTROS COMERCIALES, ZONA RESIDENCIAL. ",
MC4645793,,51.6,51.6,1,2,1,3,1132000,4.7309556,-74.08633,Arriendo,Apartamento,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-naranjos-2-habitaciones-1-banos-1-garajes/MC4645793,"Arriendo lindo apartamento iluminado calientico, totalmente, remodelado consta de  2 alcobas grandes, 1 baño, sala comendor, cocina integral con gas natural, zona de lavanderia con lavadero tendedero y punto para la lavadora, todo totalmente, remodelado, pisos en madera flotante y techos con drywall con luces led, un garaje privado se arrienda a traves de hacer documentos con aseguradora seguros mundial, el libertador",
MC4657700,,40,39,1,1,1,4,1650000,4.718477,-74.032646,Arriendo,Apartamento,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-1-habitaciones-1-banos-1-garajes/MC4657700,"Lindo aparta-estudio, buena iluminación ,habitacion con closet, sala comedor con chimenea, baño, sección de lavandería independiente, cocina con estufa, horno y calentador a gas, comedor auxiliar. parqueadero propio y deposito amplio Edificio con dos ascensores, seguridad 24 horas, parqueadero de visitantes, gimnasio, zona de sauna y turco, Terraza con BBQ,  salón social. VENDO ",
MC4662189,,420,400,5,5,2,4,800000000,4.7007937,-74.07428,Venta,Casa,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-potosi-5-habitaciones-5-banos-2-garajes/MC4662189,"Magnifica con apartamento en excelente estado. Area construida cuatrocientos m2. Lote doscientos noventa m2.  REALIZANDO en $800 millones ( la mitad de lo que vale ). Disponible entrega inmediata. Podemos permutar o financiar  la mitad. El inmueble es apropiado para oficinas, consultorios, microempresa, etc. Está ubicada  junto a Pontevedra y Av. Suba, colegio Agustiniano Norte, clínica Shaio. Tiene una ubicación estratégica. Cel.Trescientosdoce cuatrocientos dieciseis dieciseiscincuenta",
